28-Sep-12,265.5,267,262.3,264.85,264.804724,252458,4640,66852071,91534,36.26,4.7,-0.65
27-Sep-12,266.05,269.75,260,261.45,264.5186739,343393,4819,90833861,119483,34.79,9.75,-4.6
26-Sep-12,274.5,275.3,261.75,265.2,266.6208411,695835,8863,185524113,330901,47.55,13.55,-9.3
25-Sep-12,280,280.05,273.6,276.05,276.9893524,207182,3440,57387208,42906,20.71,6.45,-3.95
24-Sep-12,280.8,283,272.75,278.25,279.0863906,355629,5621,99251214,69177,19.45,10.25,-2.55
21-Sep-12,270.35,280,270.35,279.1,276.4652411,535172,9107,147956456,262069,48.97,9.65,8.75
20-Sep-12,266.5,272.85,265.45,268.35,270.4784982,424708,8204,114874382,167489,39.44,7.4,1.85
18-Sep-12,265.9,271,265.55,268.05,268.8597416,594795,8109,159916430,237841,39.99,5.45,2.15
17-Sep-12,260.7,267.9,257.1,264.7,262.8327745,527617,8088,138675040,180191,34.15,10.8,4
14-Sep-12,258.25,259.6,253.7,255.1,255.5214249,534027,8423,136455340,260305,48.74,5.9,-3.15
13-Sep-12,260,260,251.6,253.65,255.7400226,763501,9684,195257763,407786,53.41,8.4,-6.35
12-Sep-12,262,262,258.15,261.1,260.2890806,653451,7215,170086160,418925,64.11,3.85,-0.9
11-Sep-12,259.9,262,255.8,261.25,258.855495,573122,5845,148355779,290235,50.64,6.2,1.35
10-Sep-12,256,261,254.5,260.45,259.4065088,569080,5709,147623056,329430,57.89,6.5,4.45
8-Sep-12,255.9,256,251.15,254.55,254.4054142,27816,599,7076541,9599,34.51,4.85,-1.35
7-Sep-12,255,256.5,253.7,255.55,255.4268998,227920,4272,58216899,80852,35.47,2.8,0.55
6-Sep-12,257,258,248.4,252.45,252.3331702,1148326,10206,289760740,610343,53.15,9.6,-4.55
5-Sep-12,248,258.8,247.5,257.85,255.701426,1020504,11478,260944328,444508,43.56,11.3,9.85
4-Sep-12,245.9,252,241.45,249.65,246.4629654,463566,6061,114251851,99030,21.36,10.55,3.75
3-Sep-12,247,249.5,244.75,246.95,247.0367164,5782481,4120,1428485119,5559855,96.15,4.75,-0.05
31-Aug-12,241,248.75,241,245.7,245.6993361,648761,7028,159400147,267018,41.16,7.75,4.7
30-Aug-12,240.5,244,238.5,242.75,240.9005065,826245,8424,199042839,397471,48.11,5.5,2.25
29-Aug-12,249,249.9,240.2,242.3,245.5848014,717199,9021,176133174,405447,56.53,9.7,-6.7
28-Aug-12,249,250.05,245.4,248.95,248.2215928,510671,6633,126759569,205340,40.21,4.65,-0.05
27-Aug-12,250,253.9,247.85,249.1,251.4382184,763261,10860,191912986,297631,38.99,6.05,-0.9
24-Aug-12,248,250.45,244.3,248,247.8517191,595033,11846,147479952,107278,18.03,6.15,0
23-Aug-12,247,251.4,243.5,248.7,247.8992095,1212733,20147,300635552,273901,22.59,7.9,1.7
22-Aug-12,255.8,255.8,248,248.7,250.6748507,1595107,20114,399853209,693325,43.47,7.8,-7.1
21-Aug-12,261.5,264,255.75,258.65,259.6958597,1429817,11192,371317555,760369,53.18,8.25,-2.85
17-Aug-12,260.4,264.6,259.05,262.1,261.5135243,578070,8385,151173123,204184,35.32,5.55,1.7
16-Aug-12,262.5,262.65,259.65,259.9,260.6480313,431598,6254,112495169,232259,53.81,3,-2.6
14-Aug-12,261.8,263.3,259.2,260.5,261.165755,573877,10536,149877020,142184,24.78,4.1,-1.3
13-Aug-12,257.9,261.8,256.6,259.95,259.8879081,1031707,10514,268128174,313926,30.43,5.2,2.05
10-Aug-12,258.5,263.6,252.95,255.75,257.9039303,1632159,26713,420940221,406437,24.9,10.65,-2.75
9-Aug-12,275.9,276.15,254.5,256.85,261.0732148,3020634,45901,788606629,900493,29.81,21.65,-19.05
8-Aug-12,293.9,293.9,272.6,274.4,284.4310514,5290706,38530,1504841070,3370519,63.71,21.3,-19.5
7-Aug-12,297.9,298,293.15,293.8,295.3576353,370615,5421,109463970,164875,44.49,4.85,-4.1
6-Aug-12,299.3,301.5,295,296.15,298.3901902,220208,3150,65707907,117881,53.53,6.5,-3.15
3-Aug-12,297.65,299.5,293.9,296.45,296.580261,349024,4574,103513629,172161,49.33,5.6,-1.2
2-Aug-12,298.7,301.65,296.25,298.55,299.1492864,282437,3709,84490827,109957,38.93,5.4,-0.15
1-Aug-12,302.5,303,295.7,297.55,298.0414229,332811,6891,99191464,120379,36.17,7.3,-4.95
31-Jul-12,311.4,311.4,299,300.15,301.7234078,355227,6779,107180301,120899,34.03,12.4,-11.25
30-Jul-12,310,313.7,307.3,308.7,310.5499792,178174,3086,55331932,51402,28.85,6.4,-1.3
27-Jul-12,307.85,311.4,302.4,307,307.1730896,184055,3266,56536743,37533,20.39,9,-0.85
26-Jul-12,303,304.6,298,300.8,301.8683943,262709,2889,79303544,130739,49.77,6.6,-2.2
25-Jul-12,309,309.65,298.6,301.2,301.9086264,193174,4062,58320897,62419,32.31,11.05,-7.8
24-Jul-12,305.9,309.15,300.7,308.15,304.9246492,192513,3869,58701959,50189,26.07,8.45,2.25
23-Jul-12,316.45,316.45,299.05,303.85,306.6816248,252639,5998,77479739,103603,41.01,17.4,-12.6
20-Jul-12,317,319.35,313.7,314.25,315.7565514,253877,4665,80163326,59618,23.48,5.65,-2.75
19-Jul-12,327,327.15,315.9,317,319.1814549,241498,5867,77081683,72255,29.92,11.25,-10
18-Jul-12,324,326.5,317.6,324.6,323.0783441,408046,5779,131830826,146851,35.99,8.9,0.6
17-Jul-12,323.2,328.85,320,323.6,325.6414599,613817,8071,199884264,369577,60.21,8.85,0.4
16-Jul-12,315.45,322,310,319.65,317.4520261,403021,6700,127939833,172413,42.78,12,4.2
13-Jul-12,309,309.85,306.65,307.8,308.379177,137060,2358,42266450,57625,42.04,3.2,-1.2
12-Jul-12,316,316,305.7,306.25,307.8724629,186926,3421,57549368,91401,48.9,10.3,-9.75
11-Jul-12,317.75,320.75,315.2,315.85,317.7881332,91954,1682,29221890,21723,23.62,5.55,-1.9
10-Jul-12,317,324.95,316.75,321.45,320.6452149,84888,2279,27218931,23733,27.96,8.2,4.45
9-Jul-12,320.5,320.55,313.85,316.7,316.5693802,78877,1625,24970043,16350,20.73,6.7,-3.8
6-Jul-12,324,325.4,319.8,321.5,322.4960658,75746,1573,24427787,14171,18.71,5.6,-2.5
5-Jul-12,326.5,328.2,322.55,323.95,325.0170355,139767,2416,45426656,54578,39.05,5.65,-2.55
4-Jul-12,319.5,327.9,319,326.5,324.1614769,271593,5402,88039988,102431,37.71,8.9,7
3-Jul-12,311.95,322.55,311.9,319.5,319.3358584,724606,14460,231392679,231818,31.99,10.65,7.55
2-Jul-12,306.3,311.05,305.3,309.85,308.7831254,141455,2046,43678917,35788,25.3,5.75,3.55
29-Jun-12,304,307.7,302.6,305,304.5200655,531010,4510,161703200,371298,69.92,5.1,1
28-Jun-12,305.8,307,302.4,303.45,304.1868483,381973,3886,116191163,254953,66.75,4.6,-2.35
27-Jun-12,308,308,303.1,305,305.3898895,135305,1604,41320779,56767,41.95,4.9,-3
26-Jun-12,309,310.65,304.05,306.3,306.6311303,142286,1994,43629317,40003,28.11,6.6,-2.7
25-Jun-12,311,314.5,307.7,308.7,310.2086912,101988,1435,31637564,44253,43.39,6.8,-2.3
22-Jun-12,311.5,312.4,306.55,310.75,309.7817595,87706,1768,27169719,18382,20.96,5.85,-0.75
21-Jun-12,311.6,314,309.5,312.05,311.7231431,147690,2455,46038391,25624,17.35,4.5,0.45
20-Jun-12,315.7,316.9,309.4,310.7,311.5471795,145720,2500,45398655,52194,35.82,7.5,-5
19-Jun-12,309,315.7,308.55,314.75,312.3637691,108206,2196,33799634,32921,30.42,7.15,5.75
18-Jun-12,313,314.9,306.2,309.1,310.2107563,84899,1628,26336583,20723,24.41,8.7,-3.9
15-Jun-12,304,312.95,302.7,311.9,308.1300382,190867,3534,58811856,44977,23.56,10.25,7.9
14-Jun-12,309.9,309.9,303.85,305.35,305.3033129,142925,1651,43635476,75953,53.14,6.05,-4.55
13-Jun-12,310,313,306.25,307.65,309.7141949,176169,3852,54562040,36379,20.65,6.75,-2.35
12-Jun-12,301.9,309.75,301.65,308.7,306.9141154,126344,2449,38776757,26716,21.15,8.1,6.8
11-Jun-12,308.7,308.7,303.65,304.55,305.142075,152328,1867,46481682,62975,41.34,5.05,-4.15
8-Jun-12,299.75,305.7,297.4,303.85,302.4704721,219843,3072,66496016,82997,37.75,8.3,4.1
7-Jun-12,298.25,302.15,294.1,300.6,298.7285438,176161,3569,52624319,35404,20.1,8.05,2.35
6-Jun-12,291,298.1,285.5,296.75,291.5450666,398555,7897,116196744,74707,18.74,12.6,5.75
5-Jun-12,297,297.5,285.7,287.05,290.2775889,295264,8364,85708522,57031,19.32,11.8,-9.95
4-Jun-12,299.9,300.1,289.65,294.65,293.522506,422510,6000,124016194,168944,39.99,10.45,-5.25
1-Jun-12,300,304.5,298,300.95,301.5574105,211024,3869,63635851,82211,38.96,6.5,0.95
31-May-12,301.8,308,300,302.1,303.8819107,300442,4805,91298889,78022,25.97,8,0.3
30-May-12,300,306.7,299.25,301.8,302.6596635,137129,2851,41503417,24361,17.77,7.45,1.8
29-May-12,304.7,304.7,299.4,299.95,301.1722634,99284,1814,29901587,21073,21.22,5.3,-4.75
28-May-12,301.5,304.55,300.1,302.3,302.4402324,155611,2654,47063027,67267,43.23,4.45,0.8
25-May-12,302.9,303,297.2,298.65,299.8507134,243210,9397,72926692,57979,23.84,5.8,-4.25
24-May-12,281,301.5,281,297.8,290.9427159,360955,7441,105017228,67414,18.68,20.5,16.8
23-May-12,295,296.2,280.1,281.95,285.3923911,333555,7738,95194059,106088,31.81,16.1,-13.05
22-May-12,298,299.2,293.5,294.6,296.2623976,102661,1992,30414594,19753,19.24,5.7,-3.4
21-May-12,299,302.75,294.1,295.1,298.0753164,128405,2641,38274361,41303,32.17,8.65,-3.9
18-May-12,295,299,292.6,297.3,295.1296675,123138,2249,36341677,36739,29.84,6.4,2.3
17-May-12,301,305.5,297.35,298.3,300.6384845,148995,2769,44793631,27712,18.6,8.15,-2.7
16-May-12,298.1,304.6,296.25,298.15,300.2254343,259539,3972,77920209,72285,27.85,8.35,0.05
15-May-12,306,308.5,291.9,303.5,301.3513475,432327,7977,130282324,44407,10.27,16.6,-2.5
14-May-12,308.6,309.8,302,307.45,306.2829659,182082,2944,55768615,71923,39.5,7.8,-1.15
11-May-12,306,312.2,306,307.1,308.3094371,140371,2168,43277704,60580,43.16,6.2,1.1
10-May-12,310,314.6,308.25,309.7,310.9833902,188323,3126,58565325,45502,24.16,6.35,-0.3
9-May-12,314,314,308.4,309.8,310.5248663,139727,2575,43388708,29610,21.19,5.6,-4.2
8-May-12,315,319,313,315.1,315.5153093,111958,2003,35324463,19903,17.78,6,0.1
7-May-12,308,317.4,307.5,315.4,313.7964865,224850,4480,70557140,69903,31.09,9.9,7.4
4-May-12,311,315,310,312.35,312.7216586,226215,5598,70742330,62524,27.64,5,1.35
3-May-12,315,317.4,313.1,315.05,315.2312003,178979,4654,56419765,79343,44.33,4.3,0.05
2-May-12,313.3,319.9,306.8,317.95,315.5906872,1120285,20217,353551513,231773,20.69,13.1,4.65
30-Apr-12,309.2,312.35,308.2,310.3,310.0530872,144988,4413,44953977,50473,34.81,4.15,1.1
28-Apr-12,308,309.7,305.35,307.55,307.6292144,12665,526,3896124,5606,44.26,4.35,-0.45
27-Apr-12,310,313,303.3,307.6,305.9825791,399462,5681,122228413,164362,41.15,9.7,-2.4
26-Apr-12,315,317,306.4,309.1,311.6660152,374047,5964,116577738,142453,38.08,10.6,-5.9
25-Apr-12,306,315.35,305.15,313.25,312.4412228,415493,6617,129817141,160442,38.61,10.2,7.25
24-Apr-12,307,309.75,289.05,306.35,301.5291562,1460788,26598,440470173,436169,29.86,20.7,-0.65
23-Apr-12,324,326.5,310.95,312.65,316.5655601,377394,8690,119469943,119616,31.7,15.55,-11.35
20-Apr-12,323,328,320.6,324.15,325.1282518,195163,4720,63453005,54080,27.71,7.4,1.15
19-Apr-12,321.85,325.45,321.85,323.2,323.6590599,94609,2497,30621060,27146,28.69,3.6,1.35
18-Apr-12,325,326.3,321,321.75,324.0123263,129804,3163,42058096,38765,29.86,5.3,-3.25
17-Apr-12,317,324.1,315.45,322.85,319.7156239,369472,6845,118125971,121675,32.93,8.65,5.85
16-Apr-12,323.45,323.85,314.55,316.85,317.3853391,514321,7649,163237945,166243,32.32,9.3,-6.6
13-Apr-12,325,329.1,320.25,322.45,326.3114646,531200,6379,173336650,252408,47.52,8.85,-2.55
12-Apr-12,322.1,327.8,322.1,323.75,325.3366422,175186,4166,56994425,59890,34.19,5.7,1.65
11-Apr-12,329.5,330,322.1,322.85,325.7413401,194143,4585,63240401,78101,40.23,7.9,-6.65
10-Apr-12,333.1,333.5,328.4,330.35,330.536664,206688,4833,68317962,35101,16.98,5.1,-2.75
9-Apr-12,330,333.1,327.55,330.4,330.4879796,191424,4679,63263331,70753,36.96,5.55,0.4
4-Apr-12,337,337,329,330,331.0112813,327266,4806,108328738,198634,60.69,8,-7
3-Apr-12,340.15,344,335.4,336.7,339.7156031,149643,4284,50836062,41317,27.61,8.6,-3.45
2-Apr-12,337.25,342.45,337.25,339.95,340.0442891,85687,2441,29137375,27774,32.41,5.2,2.7
30-Mar-12,332,337.8,332,336.75,335.5238723,324707,6098,108946950,175955,54.19,5.8,4.75
29-Mar-12,336.05,336.5,328.15,333.2,332.582429,237835,6416,79099742,74099,31.16,8.35,-2.85
28-Mar-12,338,341,335,337.05,337.7524114,235447,5814,79522792,76629,32.55,6,-0.95
27-Mar-12,332.9,339,330.3,337.75,336.0230641,315555,7428,106033758,117750,37.32,8.7,4.85
26-Mar-12,336.5,336.5,326.4,327.9,330.195616,178375,5398,58898643,45186,25.33,10.1,-8.6
23-Mar-12,324.9,340.1,321.3,335.7,333.0081243,556845,11194,185433909,129642,23.28,18.8,10.8
22-Mar-12,335.9,335.9,323,323.75,328.2259314,281103,6313,92265294,108549,38.62,12.9,-12.15
21-Mar-12,323.05,333.5,322.5,332.5,328.2858658,305486,6060,100286736,81849,26.79,11,9.45
20-Mar-12,325,326.6,321.05,322.8,324.0027697,205802,5193,66680418,62048,30.15,5.55,-2.2
19-Mar-12,330,331,322.65,325.1,325.6819838,179211,4340,58365794,48558,27.1,8.35,-4.9
16-Mar-12,332.15,335.05,326.05,327,330.3189344,288169,6598,95187677,121710,42.24,9,-5.15
15-Mar-12,338,338.1,330.75,331.95,333.7786978,644928,3929,215263228,480071,74.44,7.35,-6.05
14-Mar-12,340.5,345.5,337.2,338.05,341.2730095,351768,5700,120048924,89150,25.34,8.3,-2.45
13-Mar-12,340,342.2,336.3,338.9,338.8964796,264315,4230,89575423,109616,41.47,5.9,-1.1
12-Mar-12,343.1,343.8,336.8,338.75,340.0804537,118938,2422,40448489,26787,22.52,7,-4.35
9-Mar-12,334.25,340,330.2,338.9,335.2755275,624620,5877,209419800,301146,48.21,9.8,4.65
7-Mar-12,335.1,337.05,327.95,329.55,332.1612764,488168,6315,162150506,280342,57.43,9.1,-5.55
6-Mar-12,346.75,350.95,335,335.95,340.275067,377588,5303,128483782,173617,45.98,15.95,-10.8
5-Mar-12,346.55,354.6,344.1,348.7,351.732763,323694,5131,113853785,138807,42.88,10.5,2.15
3-Mar-12,350,351,348.05,349.05,349.5432072,13713,331,4793286,5124,37.37,2.95,-0.95
2-Mar-12,348.05,351.5,344.3,350.2,348.9896029,302583,4210,105598321,92113,30.44,7.2,2.15
1-Mar-12,349.4,350,344.1,346,346.1699433,176759,3330,61188653,53247,30.12,5.9,-3.4
29-Feb-12,344,351.65,344,349.25,348.2959973,383740,6876,133655106,86341,22.5,7.65,5.25
28-Feb-12,345,349.5,340,343.4,345.0341547,282567,5389,97495266,62426,22.09,9.5,-1.6
27-Feb-12,346.5,347,338,340.8,343.078002,358747,6310,123078204,78355,21.84,9,-5.7
24-Feb-12,347,347,338.05,342.3,341.8742606,462703,8754,158186246,167360,36.17,8.95,-4.7
23-Feb-12,341,343.55,334,338.35,339.3172399,562713,10544,190938222,152319,27.07,9.55,-2.65
22-Feb-12,362,362.9,341.3,347.35,352.1900096,870256,13026,306495469,245688,28.23,21.6,-14.65
21-Feb-12,351,361,346.6,359.3,355.7536098,787442,14742,280135334,331768,42.13,14.4,8.3
17-Feb-12,354.5,356,348,349.55,352.0486252,695010,13622,244677315,241470,34.74,8,-4.95
16-Feb-12,353,356.65,346.15,350.25,351.9831096,830470,13850,292311413,275414,33.16,10.5,-2.75
15-Feb-12,347,353.1,343.7,349.7,349.2989633,869759,14388,303805917,276291,31.77,9.4,2.7
14-Feb-12,348.4,348.4,341.2,342.45,343.6873794,481331,13134,165427390,230314,47.85,7.2,-5.95
13-Feb-12,351.5,352.8,343.6,347.5,347.6589473,703771,10223,244672285,416634,59.2,9.2,-4
10-Feb-12,351.9,357.35,348,349.9,352.5858853,1104141,16657,389304532,419596,38,9.35,-2
9-Feb-12,354,354,344.25,350,349.0117955,1987964,26822,693822885,1168674,58.79,9.75,-4
8-Feb-12,368,368.8,352,354,358.8224545,1903000,36130,682839131,638556,33.56,16.8,-14
7-Feb-12,389,390,375,378.95,380.5632866,324595,5811,123528940,131689,40.57,15,-10.05
6-Feb-12,394,396,385.5,388.5,388.7263672,623847,9343,242505778,253031,40.56,10.5,-5.5
3-Feb-12,393,400.9,386.75,388.6,394.2632757,1231728,21604,485625116,349412,28.37,14.15,-4.4
2-Feb-12,366,395.5,358.3,385.95,382.4417612,3140323,51012,1200990659,701800,22.35,37.2,19.95
1-Feb-12,360.1,365,356.85,361.1,359.7850303,266098,3832,95738077,118121,44.39,8.15,1
31-Jan-12,359.05,369.5,354.6,364.9,358.6274737,626235,7505,224585076,310330,49.55,14.9,5.85
30-Jan-12,373.9,374.05,355.9,357.85,361.3380669,139499,3601,50406299,39768,28.51,18.15,-16.05
27-Jan-12,360.55,375.95,359.8,374.85,371.1669546,395916,6818,146950936,140848,35.58,16.15,14.3
25-Jan-12,358.8,363.4,354.45,359.4,359.6684724,160044,5482,57562781,32167,20.1,8.95,0.6
24-Jan-12,354.1,360.95,353.2,355.75,356.4834309,273491,6653,97495010,71760,26.24,7.75,1.65
23-Jan-12,343,354.45,341.65,352.3,349.9087398,235590,5567,82435000,47524,20.17,12.8,9.3
20-Jan-12,342.5,347.35,337.6,341.95,342.8402102,179855,4208,61661526,31038,17.26,9.75,-0.55
19-Jan-12,340,344.3,336,342.05,341.4106256,331258,5775,113095001,61627,18.6,8.3,2.05
18-Jan-12,347,351.6,343.5,344.9,347.3266413,115610,3085,40154433,25147,21.75,8.1,-2.1
17-Jan-12,344,347.4,340.9,344.6,344.0582324,213146,4237,73334636,57775,27.11,6.5,0.6
16-Jan-12,335.1,342.75,335.1,339.85,339.9336161,254881,5397,86642620,69094,27.11,7.65,4.75
13-Jan-12,329.4,338.45,328.5,334.55,334.4628438,486715,7252,162788083,243202,49.97,9.95,5.15
12-Jan-12,328,329.95,324.45,326.05,327.1378023,181666,3630,59429816,46483,25.59,5.5,-1.95
11-Jan-12,333.5,333.5,323.55,325.55,327.0470521,297415,5525,97268699,81674,27.46,9.95,-7.95
10-Jan-12,323.8,333,321.5,330.65,328.9446264,343178,7325,112886559,104750,30.52,11.5,6.85
9-Jan-12,330,330,320.55,321.2,322.3853298,326118,6483,105135659,67995,20.85,9.45,-8.8
7-Jan-12,333,333.5,330,330.9,331.0795428,30537,740,10110176,8790,28.78,3.5,-2.1
6-Jan-12,342.9,342.9,328,330.2,331.9165766,324693,7114,107770989,106019,32.65,14.9,-12.7
5-Jan-12,348.3,349,342.05,344.35,345.1467434,145567,3362,50241976,26750,18.38,6.95,-3.95
4-Jan-12,356.2,356.3,346.25,347.4,350.0281596,124611,3728,43617359,20518,16.47,10.05,-8.8
3-Jan-12,348.65,359.9,345,357.95,353.5559796,209630,5538,74115940,31933,15.23,14.9,9.3
2-Jan-12,346,348.6,341.9,344.9,345.2420214,118473,4008,40901858,29135,24.59,6.7,-1.1
30-Dec-11,341.1,346.2,337.35,342.9,341.9061411,192214,4763,65719147,21213,11.04,8.85,1.8
29-Dec-11,341.3,350.25,336.35,341.1,343.9195094,242314,5336,83336512,30071,12.41,13.9,-0.2
28-Dec-11,344.8,345.8,340.05,343.5,342.858283,166141,3744,56962818,17436,10.49,5.75,-1.3
27-Dec-11,347,347.35,340.2,343.05,343.2219487,207611,4673,71256652,26089,12.57,7.15,-3.95
26-Dec-11,333.95,346,333.1,344.7,341.5359593,422881,9105,144429068,85888,20.31,12.9,10.75
23-Dec-11,335.05,337.75,328.05,330.45,331.2683421,276427,5979,91571514,22471,8.13,9.7,-4.6
22-Dec-11,339,342,323.6,335.45,330.6802171,488397,10383,161503226,43680,8.94,18.4,-3.55
21-Dec-11,332,344.5,327.35,341.5,336.1564576,367678,9243,123597334,79976,21.75,17.15,9.5
20-Dec-11,340,340,319.5,322.85,327.3315117,442289,8980,144775127,143815,32.52,20.5,-17.15
19-Dec-11,334,343.45,321.45,336.4,333.3399066,568668,11317,189559738,143938,25.31,22,2.4
16-Dec-11,337.25,352.5,329.35,336.3,346.1642991,511561,9760,177084155,134320,26.26,23.15,-0.95
15-Dec-11,339,342.25,332,337,336.3910409,455423,7720,153200217,134742,29.59,10.25,-2
14-Dec-11,346.9,353.5,342,348.85,349.827876,533040,7313,186472251,234611,44.01,11.5,1.95
13-Dec-11,340.5,350.75,337.1,346.4,344.8675461,388271,7704,133902067,84762,21.83,13.65,5.9
12-Dec-11,359,362.9,340.8,342.2,349.4040589,651259,10921,227552538,235821,36.21,22.1,-16.8
9-Dec-11,365,365.9,351.65,358.7,358.4557163,528671,10224,189505142,87146,16.48,14.25,-6.3
8-Dec-11,376,376.35,364.25,367.1,368.3277332,399511,8380,147150981,105364,26.37,12.1,-8.9
7-Dec-11,390,390,375.9,377.3,381.6401218,379484,8118,144826320,99299,26.17,14.1,-12.7
5-Dec-11,391.4,398,385.75,390.3,391.041437,442262,6366,172942768,132146,29.88,12.25,-1.1
2-Dec-11,380.5,393,372.6,390.15,381.4933427,448605,8426,171139821,66880,14.91,20.4,9.65
1-Dec-11,389.95,395.5,375,378.95,380.0687267,1453875,10628,552572420,1002901,69,20.5,-11
30-Nov-11,375.25,389.5,367.25,385.3,380.1401394,930445,12765,353699492,186469,20.04,22.25,10.05
29-Nov-11,390.05,392.4,367.95,373.45,376.5512964,412524,9938,155336447,104221,25.26,24.45,-16.6
28-Nov-11,377.65,390.5,377.65,388.2,382.9923879,265497,4032,101683330,66902,25.2,12.85,10.55
25-Nov-11,375.5,382.35,370.5,374.9,377.8706419,343782,5598,129905125,121700,35.4,11.85,-0.6
24-Nov-11,365.15,383.9,363,378.15,370.4590392,504726,7511,186980309,159374,31.58,20.9,13
23-Nov-11,374.5,374.5,354.95,364.85,362.8328345,948270,14019,344063492,329504,34.75,19.55,-9.65
22-Nov-11,385,388.65,373.05,378.85,379.110338,311425,7773,118064437,47312,15.19,15.6,-6.15
21-Nov-11,384,395.45,380,388.5,391.0337679,905208,9984,353966895,402811,44.5,15.45,4.5
18-Nov-11,392,401.8,391.05,397.65,396.6562886,765174,8261,303511079,383050,50.06,10.75,5.65
17-Nov-11,401,408.6,393.5,395.7,402.3597384,228630,5205,91991507,74238,32.47,15.1,-5.3
16-Nov-11,405,412.25,395.25,401.1,404.9349113,755968,8657,306117835,334892,44.3,17,-3.9
15-Nov-11,404.95,408.65,400.35,401.45,404.683316,322915,7660,130678313,123951,38.39,8.3,-3.5
14-Nov-11,398,406.4,398,405.3,404.2656981,648853,5167,262309011,346905,53.46,8.4,7.3
11-Nov-11,390.95,398.8,389.05,395.5,395.0048947,198378,3083,78360281,63821,32.17,9.75,4.55
9-Nov-11,396.95,402.5,393.5,395.2,399.8149363,366182,3984,146405033,195235,53.32,9,-1.75
8-Nov-11,396.95,402,394.85,397.25,397.4509615,338958,3309,134719183,216120,63.76,7.15,0.3
4-Nov-11,389,400.6,386.15,397.95,395.377721,1166713,16270,461292327,386980,33.17,14.45,8.95
3-Nov-11,384,393.75,382.6,392.55,388.7627768,269278,4674,104685263,67583,25.1,11.15,8.55
2-Nov-11,390.15,395,383.1,384.3,389.7614431,260026,4130,101348109,139623,53.7,11.9,-5.85
1-Nov-11,389.9,395.6,388.05,394.7,393.8662709,117252,2406,46181608,29532,25.19,7.55,4.8
31-Oct-11,393.05,395.7,388.45,391.4,391.9244641,196079,2428,76848157,74916,38.21,7.25,-1.65
28-Oct-11,397.25,408.75,389,391.85,394.483323,472566,5633,186419406,253870,53.72,19.75,-5.4
26-Oct-11,388.45,395,388.45,392.85,392.8851015,56328,1233,22130432,17862,31.71,6.55,4.4
25-Oct-11,384,392.7,382.35,388.3,388.5172283,264622,3905,102810206,88233,33.34,10.35,4.3
24-Oct-11,383.3,384.95,377.25,383.05,381.1581804,155114,2820,59122970,29976,19.33,7.7,-0.25
21-Oct-11,390.5,392,376.5,377.9,383.3134879,212828,3841,81579843,48326,22.71,15.5,-12.6
20-Oct-11,380.6,391.4,380.1,389.9,386.4248891,198360,3813,76651241,38184,19.25,11.3,9.3
19-Oct-11,374.05,386,371.75,384.95,382.2027145,308932,6224,118074649,71638,23.19,14.25,10.9
18-Oct-11,376.8,378.95,371.45,374.05,375.2332342,184587,4723,69263177,49577,26.86,7.5,-2.75
